movieId,count,unique_users,last_timestamp,score,item_idx,title,genres
3201,359,359,1041431749,359.0,2036,Five Easy Pieces (1970),Drama
2532,358,358,1045871531,358.0,1852,Conquest of the Planet of the Apes (1972),Action|Sci-Fi
327,358,358,1044153777,358.0,1042,Tank Girl (1995),Action|Comedy|Musical|Sci-Fi
1245,358,358,1043781566,358.0,106,Miller's Crossing (1990),Drama
3684,358,358,1041967699,358.0,1347,"Fabulous Baker Boys, The (1989)",Drama|Romance
3397,358,358,1038192252,358.0,1078,"Great Muppet Caper, The (1981)",Children's|Comedy
60,357,357,1046188996,357.0,851,"Indian in the Cupboard, The (1995)",Adventure|Children's|Fantasy
1217,357,357,1037753588,357.0,55,Ran (1985),Drama|War
3088,356,356,1041909665,356.0,1502,Harvey (1950),Comedy
2747,356,356,1039070346,356.0,1503,"Little Shop of Horrors, The (1960)",Comedy|Horror
3668,356,356,1038877807,356.0,731,Romeo and Juliet (1968),Drama|Romance
2297,355,355,1046199864,355.0,488,What Dreams May Come (1998),Drama|Romance
1327,355,355,1045895564,355.0,1143,"Amityville Horror, The (1979)",Horror
3505,355,355,1042222175,355.0,1281,No Way Out (1987),Thriller
216,355,355,1041739203,355.0,818,Billy Madison (1995),Comedy
2143,355,355,1039052268,355.0,1022,Legend (1985),Adventure|Fantasy|Romance
3152,354,354,1046368831,354.0,1432,"Last Picture Show, The (1971)",Drama
1916,354,354,1045154214,354.0,440,Buffalo 66 (1998),Action|Comedy|Drama
2416,354,354,1036311245,354.0,1192,Back to School (1986),Comedy
2861,354,354,1017437590,354.0,2237,For Love of the Game (1999),Comedy|Drama
1518,354,354,1014451592,354.0,1725,Breakdown (1997),Action|Thriller
1810,353,353,1046189971,353.0,481,Primary Colors (1998),Drama
3633,353,353,1042233207,353.0,1029,On Her Majesty's Secret Service (1969),Action
3461,353,353,1042208165,353.0,926,Lord of the Flies (1963),Adventure|Drama|Thriller
3067,353,353,1041610465,353.0,1962,Women on the Verge of a Nervous Breakdown (1988),Comedy|Drama
420,352,352,1046187045,352.0,1117,Beverly Hills Cop III (1994),Action|Comedy
2146,352,352,1041908130,352.0,1349,St. Elmo's Fire (1985),Drama|Romance
3062,352,352,1038281390,352.0,1474,"Longest Day, The (1962)",Action|Drama|War
1238,351,351,1046189237,351.0,2269,Local Hero (1983),Comedy
1693,351,351,1044648122,351.0,484,Amistad (1997),Drama
468,350,350,1046383212,350.0,1309,"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)",Comedy|Romance
1537,350,350,1045895941,350.0,122,Shall We Dance? (Shall We Dansu?) (1996),Comedy
376,350,350,1036308383,350.0,1847,"River Wild, The (1994)",Action|Thriller
3451,350,350,1031911117,350.0,94,Guess Who's Coming to Dinner (1967),Comedy|Drama
546,350,350,1030053471,350.0,1055,Super Mario Bros. (1993),Action|Adventure|Children's|Sci-Fi
230,349,349,1038879548,349.0,492,Dolores Claiborne (1994),Drama|Thriller
3927,348,348,1044066795,348.0,1003,Fantastic Voyage (1966),Adventure|Sci-Fi
1950,348,348,1041291729,348.0,1926,In the Heat of the Night (1967),Drama|Mystery
1603,348,348,1037240038,348.0,1668,Mimic (1997),Sci-Fi|Thriller
2112,346,346,1042211333,346.0,1973,Grand Canyon (1991),Crime|Drama
2950,346,346,1041430542,346.0,1407,"Blue Lagoon, The (1980)",Adventure|Drama|Romance
232,346,346,1040910997,346.0,1097,Eat Drink Man Woman (1994),Comedy|Drama
514,346,346,1039903602,346.0,1864,"Ref, The (1994)",Comedy
2803,346,346,1038879644,346.0,2143,"Pelican Brief, The (1993)",Thriller
3000,345,345,1043823493,345.0,1169,"Princess Mononoke, The (Mononoke Hime) (1997)",Action|Adventure|Animation
2779,345,345,1043216417,345.0,1419,Heaven Can Wait (1978),Comedy
2231,345,345,1041211117,345.0,2344,Rounders (1998),Crime|Drama
3615,345,345,1041099091,345.0,1823,Dinosaur (2000),Animation|Children's
2340,344,344,1045482665,344.0,4,Meet Joe Black (1998),Romance
1027,344,344,1043783542,344.0,507,Robin Hood, Prince of Thieves (1991)
805,344,344,1043782866,344.0,547,"Time to Kill, A (1996)",Drama
1096,344,344,1033569235,344.0,117,Sophie's Choice (1982),Drama
900,343,343,1041963149,343.0,1752,"American in Paris, An (1951)",Musical|Romance
2474,343,343,1037841136,343.0,1613,"Color of Money, The (1986)",Drama
3034,343,343,1034352754,343.0,780,Robin Hood (1973),Animation|Children's
3593,342,342,1045004624,342.0,778,Battlefield Earth (2000),Action|Sci-Fi
3053,341,341,1045712109,341.0,1166,Messenger," The Story of Joan of Arc, The (1999)"
2953,341,341,1044681573,341.0,1086,Home Alone 2, Lost in New York (1992)
2995,341,341,1043783762,341.0,2159,"House on Haunted Hill, The (1999)",Horror
3398,341,341,1038279557,341.0,1079,"Muppets Take Manhattan, The (1984)",Children's|Comedy
3249,340,340,1036724505,340.0,357,"Hand That Rocks the Cradle, The (1992)",Thriller
3688,339,339,1044996089,339.0,704,Porky's (1981),Comedy
3258,339,339,1044066669,339.0,1210,Death Becomes Her (1992),Comedy
531,338,338,1044631485,338.0,32,"Secret Garden, The (1993)",Children's|Drama
799,338,338,1044066846,338.0,1200,"Frighteners, The (1996)",Comedy|Horror
3770,338,338,1035343152,338.0,1260,Dreamscape (1984),Adventure|Crime|Sci-Fi|Thriller
1334,338,338,1031343097,338.0,1144,"Blob, The (1958)",Horror|Sci-Fi
1687,337,337,1036308541,337.0,173,"Jackal, The (1997)",Action|Thriller
492,335,335,1040830221,335.0,1781,Manhattan Murder Mystery (1993),Comedy|Mystery
306,334,334,1026925379,334.0,2484,Three Colors, Red (1994)
3155,333,333,1043783362,333.0,508,Anna and the King (1999),Drama|Romance
2643,332,332,1046199406,332.0,927,Superman IV, The Quest for Peace (1987)
3452,331,331,1044566436,331.0,526,Romeo Must Die (2000),Action|Romance
2312,331,331,1043784189,331.0,100,Children of a Lesser God (1986),Drama
1300,330,330,1046368398,330.0,1550,My Life as a Dog (Mitt liv som hund) (1985),Drama
2390,330,330,1039274292,330.0,240,Little Voice (1998),Comedy
2901,330,330,1021945603,330.0,994,Phantasm (1979),Horror|Sci-Fi
222,329,329,1045895653,329.0,1095,Circle of Friends (1995),Drama|Romance
3556,328,328,1045857256,328.0,1235,"Virgin Suicides, The (1999)",Comedy|Drama
2827,328,328,1043540075,328.0,1874,"Astronaut's Wife, The (1999)",Sci-Fi|Thriller
3271,328,328,1032133866,328.0,1537,Of Mice and Men (1992),Drama
3071,327,327,1046199006,327.0,103,Stand and Deliver (1987),Drama
3265,327,327,1044565865,327.0,438,Hard-Boiled (Lashou shentan) (1992),Action|Crime
2262,326,326,1041908085,326.0,1443,About Last Night... (1986),Comedy|Drama|Romance
236,326,326,1035918314,326.0,1413,French Kiss (1995),Comedy|Romance
3681,325,325,1045440172,325.0,1567,For a Few Dollars More (1965),Western
1243,325,325,1045159856,325.0,266,Rosencrantz and Guildenstern Are Dead (1990),Comedy|Drama
3198,325,325,1041431795,325.0,578,Papillon (1973),Drama
2303,325,325,1036709291,325.0,1591,Nashville (1975),Drama|Musical
2376,325,325,1030159633,325.0,1112,"View to a Kill, A (1985)",Action
880,324,324,1044066910,324.0,1719,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller
2467,324,324,1029644352,324.0,1586,"Name of the Rose, The (1986)",Mystery
1030,323,323,1045000193,323.0,411,Pete's Dragon (1977),Adventure|Animation|Children's|Musical
3244,322,322,1041907987,322.0,1499,"Goodbye Girl, The (1977)",Comedy|Romance
170,321,321,1045529841,321.0,1846,Hackers (1995),Action|Crime|Thriller
3528,321,321,1043783194,321.0,494,"Prince of Tides, The (1991)",Drama|Romance
1438,321,321,1041053606,321.0,1178,Dante's Peak (1997),Action|Thriller
1672,321,321,1039941378,321.0,895,"Rainmaker, The (1997)",Drama
2318,320,320,1044565620,320.0,239,Happiness (1998),Comedy
3494,320,320,1042346171,320.0,848,True Grit (1969),Adventure|Western
69,319,319,1045857035,319.0,2231,Friday (1995),Comedy
1031,319,319,1045690197,319.0,649,Bedknobs and Broomsticks (1971),Adventure|Children's|Musical
1769,319,319,1044566474,319.0,1908,"Replacement Killers, The (1998)",Action|Thriller
2819,319,319,1041957509,319.0,2117,Three Days of the Condor (1975),Thriller
125,318,318,1042207773,318.0,1267,Flirting With Disaster (1996),Comedy
1126,317,317,1046188105,317.0,1023,Drop Dead Fred (1991),Comedy|Fantasy
2921,317,317,1045440204,317.0,1576,High Plains Drifter (1972),Western
2971,317,317,1044153097,317.0,2217,All That Jazz (1979),Musical
1268,317,317,1043772615,317.0,360,Pump Up the Volume (1990),Drama
1974,317,317,1043295045,317.0,1152,Friday the 13th (1980),Horror
2282,316,316,1044567174,316.0,293,Pecker (1998),Comedy|Drama
3040,315,315,1046189428,315.0,1423,Meatballs (1979),Comedy
538,315,315,1042356736,315.0,459,Six Degrees of Separation (1993),Drama
3328,314,314,1046369090,314.0,2012,Ghost Dog, The Way of the Samurai (1999)
741,314,314,1035131204,314.0,513,Ghost in the Shell (Kokaku kidotai) (1995),Animation|Sci-Fi
2531,312,312,1045871531,312.0,1873,Battle for the Planet of the Apes (1973),Action|Sci-Fi
2401,312,312,1043784265,312.0,1843,Pale Rider (1985),Western
475,312,312,1043782027,312.0,1103,In the Name of the Father (1993),Drama
2111,312,312,1042297893,312.0,658,"Man with Two Brains, The (1983)",Comedy
44,311,311,1041186937,311.0,1037,Mortal Kombat (1995),Action|Adventure
1303,310,310,1044900334,310.0,833,"Man Who Would Be King, The (1975)",Adventure
2367,309,309,1040975041,309.0,1154,King Kong (1976),Action|Adventure|Horror
3146,308,308,1041122255,308.0,826,Deuce Bigalow, Male Gigolo (1999)
1260,308,308,1038601574,308.0,2232,M (1931),Crime|Film-Noir|Thriller
507,308,308,1026682707,308.0,1673,"Perfect World, A (1993)",Action|Drama
1594,307,307,1043265055,307.0,331,In the Company of Men (1997),Drama
2867,306,306,1046188420,306.0,1557,Fright Night (1985),Comedy|Horror
911,306,306,1044685030,306.0,1283,Charade (1963),Comedy|Mystery|Romance|Thriller
1895,306,306,1043782992,306.0,1592,Can't Hardly Wait (1998),Comedy|Drama|Romance
678,306,306,1043782232,306.0,1226,Some Folks Call It a Sling Blade (1993),Drama|Thriller
2802,306,306,1011635961,306.0,395,Tequila Sunrise (1988),Action|Romance|Thriller
3841,306,306,1009397522,306.0,2087,Air America (1990),Action|Comedy
2513,305,305,1046189863,305.0,2670,Pet Sematary (1989),Horror
3871,305,305,1045440226,305.0,1620,Shane (1953),Drama|Western
2138,305,305,1038970463,305.0,662,Watership Down (1978),Animation|Children's|Drama|Fantasy
3462,305,305,1037423231,305.0,1506,Modern Times (1936),Comedy
3760,305,305,1029643752,305.0,1538,"Kentucky Fried Movie, The (1977)",Comedy
3566,304,304,1046187046,304.0,887,"Big Kahuna, The (2000)",Comedy|Drama
2130,304,304,1045895581,304.0,2114,Atlantic City (1980),Crime|Drama|Romance
2348,304,304,1045430585,304.0,1092,Sid and Nancy (1986),Drama
934,304,304,1044900599,304.0,829,Father of the Bride (1950),Comedy
3949,304,304,1044715717,304.0,1490,Requiem for a Dream (2000),Drama
3802,304,304,1044066821,304.0,1720,Freejack (1992),Action|Sci-Fi
3163,304,304,1036917836,304.0,304,Topsy-Turvy (1999),Drama
1688,304,304,1026111993,304.0,410,Anastasia (1997),Animation|Children's|Musical
2072,303,303,1046186717,303.0,726,"'burbs, The (1989)",Comedy
1381,303,303,1045690373,303.0,1362,Grease 2 (1982),Comedy|Musical|Romance
2567,302,302,1046188209,302.0,906,EDtv (1999),Comedy
1702,302,302,1044988695,302.0,925,Flubber (1997),Children's|Comedy|Fantasy
3484,302,302,1043780353,302.0,528,"Skulls, The (2000)",Thriller
921,302,302,1037881424,302.0,1501,My Favorite Year (1982),Comedy
1964,302,302,1028298227,302.0,1637,Klute (1971),Drama|Mystery
1845,301,301,1044567174,301.0,1268,Zero Effect (1998),Comedy|Thriller
2363,301,301,1041430619,301.0,1473,Godzilla (Gojira) (1954),Action|Sci-Fi
1012,301,301,1038878447,301.0,614,Old Yeller (1957),Children's|Drama
535,301,301,1037738617,301.0,2475,Short Cuts (1993),Drama
2404,301,301,1030991773,301.0,1048,Rambo III (1988),Action|War
3189,300,300,1046118380,300.0,560,My Dog Skip (1999),Comedy
2346,300,300,1044067425,300.0,996,"Stepford Wives, The (1975)",Sci-Fi|Thriller
314,300,300,1041962835,300.0,2040,"Secret of Roan Inish, The (1994)",Drama
2476,300,300,1040975609,300.0,2291,Heartbreak Ridge (1986),Action|War
737,300,300,1031008678,300.0,1049,Barb Wire (1996),Action|Sci-Fi
1237,299,299,1036905552,299.0,1456,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",Drama
1884,298,298,1046355514,298.0,383,Fear and Loathing in Las Vegas (1998),Comedy|Drama
3355,298,298,1044068546,298.0,1187,"Ninth Gate, The (2000)",Thriller
493,298,298,1043095262,298.0,1088,Menace II Society (1993),Action|Crime|Drama
762,298,298,1029808974,298.0,917,Striptease (1996),Comedy|Crime
3388,298,298,1027277890,298.0,721,Harry and the Hendersons (1987),Comedy
2132,297,297,1044932316,297.0,1306,Who's Afraid of Virginia Woolf? (1966),Drama
1429,297,297,1039941460,297.0,348,Jackie Chan's First Strike (1996),Action
5,296,296,1046188297,296.0,1369,Father of the Bride Part II (1995),Comedy
3007,295,295,1044987990,295.0,2140,American Movie (1999),Documentary
2034,295,295,1044066564,295.0,1711,"Black Hole, The (1979)",Sci-Fi
412,295,295,1043781566,295.0,351,"Age of Innocence, The (1993)",Drama
3649,295,295,1042698598,295.0,1612,American Gigolo (1980),Drama
830,295,295,1042298558,295.0,693,"First Wives Club, The (1996)",Comedy
3498,295,295,1041974391,295.0,1549,Midnight Express (1978),Drama
2338,295,295,1040975327,295.0,1115,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller
1395,295,295,1036963010,295.0,1661,Tin Men (1987),Comedy|Drama
2518,294,294,1046189745,294.0,2429,Night Shift (1982),Comedy
481,294,294,1044567993,294.0,793,Kalifornia (1993),Drama|Thriller
3308,294,294,1042222302,294.0,1397,"Flamingo Kid, The (1984)",Comedy|Drama
3243,293,293,1046188209,293.0,1207,Encino Man (1992),Comedy
1025,293,293,1037948554,293.0,634,"Sword in the Stone, The (1963)",Animation|Children's
942,292,292,1045896053,292.0,957,Laura (1944),Crime|Film-Noir|Mystery
950,292,292,1042049557,292.0,1925,"Thin Man, The (1934)",Mystery
1009,291,291,1044984001,291.0,749,Escape to Witch Mountain (1975),Adventure|Children's|Fantasy
2946,291,291,1044631089,291.0,763,Help! (1965),Comedy|Musical
2875,291,291,1043783576,291.0,1430,Sommersby (1993),Drama|Mystery|Romance
2322,290,290,1044067303,290.0,1265,Soldier (1998),Action|Adventure|Sci-Fi|Thriller|War
1588,289,289,1044996360,289.0,1361,George of the Jungle (1997),Children's|Comedy
3733,289,289,1044216490,289.0,1577,"Paper Chase, The (1973)",Drama
3316,289,289,1041660830,289.0,2056,Reindeer Games (2000),Action|Thriller
3129,288,288,1045164230,288.0,810,Sweet and Lowdown (1999),Comedy|Drama
1488,288,288,1044566320,288.0,500,"Devil's Own, The (1997)",Action|Drama|Thriller|War
2153,288,288,1041429090,288.0,1059,"Avengers, The (1998)",Action|Adventure
2889,287,287,1036310417,287.0,2843,"Mystery, Alaska (1999)",Comedy
1033,287,287,1034352358,287.0,1070,"Fox and the Hound, The (1981)",Animation|Children's
999,286,286,1046186717,286.0,830,2 Days in the Valley (1996),Crime
534,286,286,1044646551,286.0,1829,Shadowlands (1993),Drama|Romance
2422,286,286,1036308974,286.0,1052,"Karate Kid III, The (1989)",Action|Adventure|Drama
455,285,285,1045866829,285.0,1343,Free Willy (1993),Adventure|Children's|Drama
261,285,285,1044190885,285.0,1108,Little Women (1994),Drama
1286,285,285,1042208465,285.0,734,Somewhere in Time (1980),Drama|Romance
3812,285,285,1038923727,285.0,701,Everything You Always Wanted to Know About Sex (1972),Comedy
2750,285,285,1024169987,285.0,1954,Radio Days (1987),Comedy|Drama
1701,284,284,1042297893,284.0,493,Deconstructing Harry (1997),Comedy|Drama
2456,284,284,1041345019,284.0,1718,"Fly II, The (1989)",Horror|Sci-Fi
3576,284,284,1039279082,284.0,981,"Hidden, The (1987)",Action|Horror|Sci-Fi
1416,282,282,1044152253,282.0,2142,Evita (1996),Drama|Musical
2613,281,281,1044566285,281.0,992,Night of the Comet (1984),Action|Horror|Sci-Fi
1422,281,281,1041431403,281.0,921,Murder at 1600 (1997),Mystery|Thriller
2764,280,280,1045623221,280.0,913,"Thomas Crown Affair, The (1968)",Crime|Drama|Thriller
2941,280,280,1041963093,280.0,1561,South Pacific (1958),Musical|Romance|War
3873,280,280,1038878348,280.0,1776,Cat Ballou (1965),Comedy|Western
2961,280,280,1036709031,280.0,884,"Story of Us, The (1999)",Comedy|Drama
2287,280,280,1036268980,280.0,986,Them! (1954),Sci-Fi|Thriller|War
3467,279,279,1043068562,279.0,1616,Hud (1963),Drama|Western
3917,279,279,1028505940,279.0,1217,Hellraiser (1987),Horror
2117,278,278,1044653521,278.0,985,Nineteen Eighty-Four (1984),Drama|Sci-Fi
616,278,278,1042410973,278.0,1072,"Aristocats, The (1970)",Animation|Children's
2883,277,277,1046124859,277.0,807,Mumford (1999),Comedy
3565,277,277,1043780037,277.0,426,Where the Heart Is (2000),Comedy|Drama
1147,277,277,1037753000,277.0,1675,When We Were Kings (1996),Documentary
1280,277,277,1036270016,277.0,1950,Raise the Red Lantern (1991),Drama
1017,276,276,1046199406,276.0,1584,Swiss Family Robinson (1960),Adventure|Children's
2093,276,276,1046190153,276.0,690,Return to Oz (1985),Adventure|Children's|Fantasy|Sci-Fi
3251,276,276,1044651586,276.0,1741,Agnes of God (1985),Drama|Mystery
3384,276,276,1042062959,276.0,2251,"Taking of Pelham One Two Three, The (1974)",Action
3061,275,275,1041967022,275.0,1627,Holiday Inn (1942),Comedy|Musical
3629,275,275,1038267587,275.0,561,"Gold Rush, The (1925)",Comedy
707,275,275,1036307553,275.0,1017,Mulholland Falls (1996),Crime|Film-Noir|Thriller
2412,274,274,1043970528,274.0,1384,Rocky V (1990),Action|Drama
3429,274,274,1042347677,274.0,1521,Creature Comforts (1990),Animation|Comedy
3548,274,274,1040298418,274.0,1463,Auntie Mame (1958),Comedy|Drama
1057,274,274,1037753060,274.0,1308,Everyone Says I Love You (1996),Comedy|Musical|Romance
1969,274,274,1036724647,274.0,1807,Nightmare on Elm Street Part 2," Freddy's Revenge, A (1985)"
3099,273,273,1045866764,273.0,708,Shampoo (1975),Comedy|Romance
319,273,273,1039229083,273.0,965,Shallow Grave (1994),Thriller
2668,273,273,1030146531,273.0,1001,Swamp Thing (1982),Horror|Sci-Fi
861,273,273,1030120872,273.0,433,Supercop (1992),Action|Thriller
2517,273,273,1026485748,273.0,1936,Christine (1983),Horror
382,272,272,1044067559,272.0,1932,Wolf (1994),Drama|Horror
2505,272,272,1041723796,272.0,2133,8MM (1999),Thriller
3675,271,271,1045690197,271.0,558,White Christmas (1954),Musical
3477,271,271,1044999526,271.0,1838,Empire Records (1995),Comedy|Drama
3307,271,271,1041968324,271.0,1949,City Lights (1931),Comedy|Drama|Romance
2815,271,271,1041187558,271.0,1667,Iron Eagle (1986),Action|War
971,271,271,1032648235,271.0,618,Cat on a Hot Tin Roof (1958),Drama
383,270,270,1043783424,270.0,419,Wyatt Earp (1994),Western
1189,269,269,1044154012,269.0,1257,"Thin Blue Line, The (1988)",Documentary
3723,269,269,1039503842,269.0,595,Hamlet (1990),Drama
952,269,269,1035342942,269.0,846,Around the World in 80 Days (1956),Adventure|Comedy
3501,269,269,1032406481,269.0,400,Murphy's Romance (1985),Comedy|Romance
426,269,269,1030042289,269.0,2542,Body Snatchers (1993),Horror|Sci-Fi|Thriller
361,268,268,1046188996,268.0,1441,It Could Happen to You (1994),Drama|Romance
1927,268,268,1045440338,268.0,563,All Quiet on the Western Front (1930),War
3469,268,268,1044228262,268.0,1457,Inherit the Wind (1960),Drama
2059,268,268,1039504195,268.0,1325,"Parent Trap, The (1998)",Children's|Drama
1970,268,268,1027918152,268.0,1808,Nightmare on Elm Street 3," Dream Warriors, A (1987)"
2155,267,267,1046275571,267.0,1658,"Slums of Beverly Hills, The (1998)",Comedy
1354,267,267,1043677009,267.0,2486,Breaking the Waves (1996),Drama
355,267,267,1038718841,267.0,1804,"Flintstones, The (1994)",Children's|Comedy
3238,267,267,1037239486,267.0,2060,Eye of the Beholder (1999),Thriller
3708,267,267,1024075594,267.0,1233,Firestarter (1984),Horror|Thriller
1633,266,266,1045161566,266.0,676,Ulee's Gold (1997),Drama
1295,266,266,1043784169,266.0,1590,"Unbearable Lightness of Being, The (1988)",Drama
1457,266,266,1043783889,266.0,1442,Fools Rush In (1997),Comedy|Romance
3478,266,266,1042568536,266.0,1987,"Bamba, La (1987)",Drama
2524,266,266,1042306493,266.0,1693,"Towering Inferno, The (1974)",Action|Drama
2676,266,266,1039504506,266.0,876,Instinct (1999),Drama|Thriller
2447,266,266,1039504309,266.0,1320,Varsity Blues (1999),Comedy|Drama
3366,265,265,1045440338,265.0,1480,Where Eagles Dare (1969),Action|Adventure|War
1643,265,265,1041963249,265.0,355,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",Drama|Romance
1480,265,265,1036260778,265.0,1669,Smilla's Sense of Snow (1997),Action|Drama|Thriller
2793,265,265,1029992023,265.0,1935,"American Werewolf in Paris, An (1997)",Comedy|Horror
2070,264,264,1045713683,264.0,255,Tender Mercies (1983),Drama
663,264,264,1044066941,264.0,811,Kids in the Hall, Brain Candy (1996)
1833,264,264,1041650490,264.0,1327,Mercury Rising (1998),Action|Drama|Thriller
599,264,264,1038872267,264.0,1842,"Wild Bunch, The (1969)",Western
2389,264,264,1038718331,264.0,918,Psycho (1998),Crime|Horror|Thriller
3208,264,264,1036311710,264.0,1114,Loaded Weapon 1 (1993),Action|Comedy
1735,263,263,1045712089,263.0,446,Great Expectations (1998),Drama|Romance
428,263,263,1043782109,263.0,548,"Bronx Tale, A (1993)",Drama
2822,263,263,1032652897,263.0,859,Medicine Man (1992),Adventure|Romance
1342,262,262,1043783460,262.0,1940,Candyman (1992),Horror
2083,262,262,1041973532,262.0,1082,"Muppet Christmas Carol, The (1992)",Children's|Musical
249,261,261,1039071349,261.0,789,Immortal Beloved (1994),Drama|Romance
3549,260,260,1041966886,260.0,1628,Guys and Dolls (1955),Musical
2188,259,259,1045790930,259.0,221,54 (1998),Drama
158,259,259,1039942940,259.0,1063,Casper (1995),Adventure|Children's
1873,259,259,1039556921,259.0,68,"Misérables, Les (1998)",Drama
2457,259,259,1036310509,259.0,2112,Running Scared (1986),Action|Comedy
3145,259,259,1036260517,259.0,900,"Cradle Will Rock, The (1999)",Drama
2408,259,259,1030053440,259.0,1717,Cocoon, The Return (1988)
373,258,258,1044567856,258.0,2256,Red Rock West (1992),Thriller
3153,258,258,1042296274,258.0,695,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy
1013,258,258,1036723803,258.0,1081,"Parent Trap, The (1961)",Children's|Drama
237,257,257,1041613290,257.0,1414,Forget Paris (1995),Comedy|Romance
351,257,257,1038125916,257.0,686,"Corrina, Corrina (1994)",Comedy|Drama|Romance
1264,257,257,1035342001,257.0,1634,Diva (1981),Action|Drama|Mystery|Romance|Thriller
996,256,256,1044376136,256.0,1844,Last Man Standing (1996),Action|Drama|Western
2114,256,256,1043784251,256.0,1964,"Outsiders, The (1983)",Drama
107,256,256,1027918722,256.0,1729,Muppet Treasure Island (1996),Adventure|Children's|Comedy|Musical
2022,254,254,1045669508,254.0,2633,"Last Temptation of Christ, The (1988)",Drama
446,254,254,1044654644,254.0,960,Farewell My Concubine (1993),Drama|Romance
225,254,254,1044569661,254.0,2110,Disclosure (1994),Drama|Thriller
101,253,253,1045016480,253.0,2405,Bottle Rocket (1996),Comedy
965,253,253,1045000306,253.0,1633,"39 Steps, The (1935)",Thriller
3169,253,253,1042073582,253.0,1558,"Falcon and the Snowman, The (1984)",Drama
3089,252,252,1046325739,252.0,2035,"Bicycle Thief, The (Ladri di biciclette) (1948)",Drama
1963,252,252,1043942338,252.0,1657,Take the Money and Run (1969),Comedy
3004,252,252,1041908149,252.0,872,"Bachelor, The (1999)",Comedy|Romance
1689,252,252,1035510807,252.0,1209,"Man Who Knew Too Little, The (1997)",Comedy|Mystery
945,251,251,1041962965,251.0,1626,Top Hat (1935),Comedy|Musical|Romance
3439,251,251,1041431518,251.0,698,Teenage Mutant Ninja Turtles II, The Secret of the Ooze (1991)
3197,251,251,1029630276,251.0,1479,"Presidio, The (1988)",Action
366,251,251,1016472161,251.0,1806,Wes Craven's New Nightmare (1994),Horror
1627,250,250,1044566374,250.0,1927,U Turn (1997),Action|Crime|Mystery
2906,250,250,1036260851,250.0,1386,Random Hearts (1999),Drama|Romance
1924,249,249,1046454590,249.0,1721,Plan 9 from Outer Space (1958),Horror|Sci-Fi
2090,249,249,1038970548,249.0,660,"Rescuers, The (1977)",Animation|Children's
3821,248,248,1043780307,248.0,1520,Nutty Professor II, The Klumps (2000)
3018,248,248,1041968245,248.0,1568,Re-Animator (1985),Horror
516,248,248,1039943022,248.0,1865,Renaissance Man (1994),Comedy|Drama|War
2459,247,247,1042486459,247.0,1433,"Texas Chainsaw Massacre, The (1974)",Horror
1021,247,247,1040054764,247.0,1341,Angels in the Outfield (1994),Children's|Comedy
2772,246,246,1039034329,246.0,1691,Detroit Rock City (1999),Comedy
3788,246,246,1038855786,246.0,1619,Blowup (1966),Drama|Mystery
3700,246,246,1037200806,246.0,993,"Brother from Another Planet, The (1984)",Drama|Sci-Fi
413,245,245,1046367898,245.0,1328,Airheads (1994),Comedy
3764,245,245,1044988696,245.0,1912,F/X 2 (1992),Action|Crime|Thriller
3819,245,245,1041627921,245.0,2492,Tampopo (1986),Comedy
3365,245,245,1040775559,245.0,1625,"Searchers, The (1956)",Western
2121,245,245,1026340505,245.0,2372,Cujo (1983),Horror|Thriller
273,244,244,1043783119,244.0,2373,Mary Shelley's Frankenstein (1994),Drama|Horror
1218,244,244,1042843222,244.0,1273,"Killer, The (Die xue shuang xiong) (1989)",Action|Thriller
3102,244,244,1042222278,244.0,1468,Jagged Edge (1985),Thriller
2374,244,244,1035297442,244.0,1198,Gung Ho (1986),Comedy|Drama
307,243,243,1044228627,243.0,1960,Three Colors, Blue (1993)
2120,242,242,1044067079,242.0,1937,Needful Things (1993),Drama|Horror
41,242,242,1041732895,242.0,294,Richard III (1995),Drama|War
1971,242,242,1040975107,242.0,1809,Nightmare on Elm Street 4," The Dream Master, A (1988)"
1211,242,242,1037433988,242.0,1963,Wings of Desire (Der Himmel über Berlin) (1987),Comedy|Drama|Romance
1010,242,242,1030052326,242.0,1837,"Love Bug, The (1969)",Children's|Comedy
2922,241,241,1045440204,241.0,1493,Hang 'em High (1967),Western
3861,241,241,1043334649,241.0,1884,"Replacements, The (2000)",Comedy
3741,241,241,1041627454,241.0,1253,Badlands (1973),Crime|Drama
1227,241,241,1025964842,241.0,1245,Once Upon a Time in America (1984),Crime|Drama|Thriller
2796,240,240,1042298148,240.0,1597,Funny Farm (1988),Comedy
1541,240,240,1037947908,240.0,1335,Addicted to Love (1997),Comedy|Romance
2859,239,239,1046368290,239.0,2568,Stop Making Sense (1984),Documentary
1991,239,239,1043253860,239.0,1219,Child's Play (1988),Horror
719,239,239,1043086449,239.0,1425,Multiplicity (1996),Comedy
2249,239,239,1031497831,239.0,1208,My Blue Heaven (1990),Comedy
2089,239,239,1027846502,239.0,1071,"Rescuers Down Under, The (1990)",Animation|Children's
362,239,239,1024171221,239.0,2186,"Jungle Book, The (1994)",Adventure|Children's|Romance
